# GRID
# fP fPz phi
# -2.0 2.0 101 -2.0 2.0 101 0.0 0.0 1
# fP fBz phi RH
-0.11999999999999988 1.48 0.0 7.8664000000000005
-0.11999999999999988 1.52 0.0 7.8616
-0.11999999999999988 1.56 0.0 7.8568
-0.11999999999999988 1.6 0.0 7.852
-0.11999999999999988 1.6400000000000001 0.0 7.847200000000002
-0.11999999999999988 1.6800000000000002 0.0 7.842400000000001
-0.11999999999999988 1.7200000000000002 0.0 7.837600000000001
-0.11999999999999988 1.7600000000000002 0.0 7.832800000000001
-0.11999999999999988 1.8000000000000003 0.0 7.828000000000001
-0.11999999999999988 1.8399999999999999 0.0 7.823200000000001
-0.11999999999999988 1.88 0.0 7.8184000000000005
-0.11999999999999988 1.92 0.0 7.813600000000001
-0.11999999999999988 1.96 0.0 7.808800000000001
-0.11999999999999988 2.0 0.0 7.804
-0.08000000000000007 -2.0 0.0 8.516
-0.08000000000000007 -1.96 0.0 8.5112
-0.08000000000000007 -1.92 0.0 8.5064
-0.08000000000000007 -1.88 0.0 8.5016
-0.08000000000000007 -1.84 0.0 8.4968
-0.08000000000000007 -1.8 0.0 8.491999999999999
-0.08000000000000007 -1.76 0.0 8.4872
-0.08000000000000007 -1.72 0.0 8.4824
-0.08000000000000007 -1.68 0.0 8.4776
-0.08000000000000007 -1.6400000000000001 0.0 8.472800000000001
-0.08000000000000007 -1.6 0.0 8.468
-0.08000000000000007 -1.56 0.0 8.4632
-0.08000000000000007 -1.52 0.0 8.458400000000001
-0.08000000000000007 -1.48 0.0 8.4536
-0.08000000000000007 -1.44 0.0 8.4488
-0.08000000000000007 -1.4 0.0 8.443999999999999
-0.08000000000000007 -1.3599999999999999 0.0 8.4392
-0.08000000000000007 -1.3199999999999998 0.0 8.4344
-0.08000000000000007 -1.28 0.0 8.429599999999999
-0.08000000000000007 -1.24 0.0 8.4248
-0.08000000000000007 -1.2 0.0 8.419999999999998
-0.08000000000000007 -1.1600000000000001 0.0 8.4152
-0.08000000000000007 -1.12 0.0 8.410400000000001
-0.08000000000000007 -1.08 0.0 8.4056
-0.08000000000000007 -1.04 0.0 8.4008
-0.08000000000000007 -1.0 0.0 8.396
-0.08000000000000007 -0.96 0.0 8.3912
-0.08000000000000007 -0.9199999999999999 0.0 8.3864
-0.08000000000000007 -0.8799999999999999 0.0 8.381599999999999
-0.08000000000000007 -0.8400000000000001 0.0 8.3768
-0.08000000000000007 -0.8 0.0 8.372
-0.08000000000000007 -0.76 0.0 8.367199999999999
-0.08000000000000007 -0.72 0.0 8.362400000000001
-0.08000000000000007 -0.6799999999999999 0.0 8.357600000000001
-0.08000000000000007 -0.6399999999999999 0.0 8.3528
-0.08000000000000007 -0.5999999999999999 0.0 8.348
-0.08000000000000007 -0.56 0.0 8.3432
-0.08000000000000007 -0.52 0.0 8.3384
-0.08000000000000007 -0.48 0.0 8.3336
-0.08000000000000007 -0.43999999999999995 0.0 8.3288
-0.08000000000000007 -0.3999999999999999 0.0 8.324
-0.08000000000000007 -0.3599999999999999 0.0 8.319199999999999
-0.08000000000000007 -0.32000000000000006 0.0 8.3144
-0.08000000000000007 -0.28 0.0 8.3096
-0.08000000000000007 -0.24 0.0 8.3048
-0.08000000000000007 -0.19999999999999996 0.0 8.3
-0.08000000000000007 -0.15999999999999992 0.0 8.295200000000001
-0.08000000000000007 -0.11999999999999988 0.0 8.2904
-0.08000000000000007 -0.08000000000000007 0.0 8.2856
-0.08000000000000007 -0.040000000000000036 0.0 8.2808
-0.08000000000000007 0.0 0.0 8.276
-0.08000000000000007 0.040000000000000036 0.0 8.2712
-0.08000000000000007 0.08000000000000007 0.0 8.266399999999999
-0.08000000000000007 0.1200000000000001 0.0 8.2616
-0.08000000000000007 0.16000000000000014 0.0 8.256799999999998
-0.08000000000000007 0.20000000000000018 0.0 8.252
-0.08000000000000007 0.2400000000000002 0.0 8.2472
-0.08000000000000007 0.28000000000000025 0.0 8.2424
-0.08000000000000007 0.31999999999999984 0.0 8.2376
-0.08000000000000007 0.3599999999999999 0.0 8.232800000000001
-0.08000000000000007 0.3999999999999999 0.0 8.228
-0.08000000000000007 0.43999999999999995 0.0 8.2232
-0.08000000000000007 0.48 0.0 8.218399999999999
-0.08000000000000007 0.52 0.0 8.2136
-0.08000000000000007 0.56 0.0 8.2088
-0.08000000000000007 0.6000000000000001 0.0 8.203999999999999
-0.08000000000000007 0.6400000000000001 0.0 8.1992
-0.08000000000000007 0.6800000000000002 0.0 8.194399999999998
-0.08000000000000007 0.7200000000000002 0.0 8.1896
-0.08000000000000007 0.7600000000000002 0.0 8.1848
-0.08000000000000007 0.8000000000000003 0.0 8.18
-0.08000000000000007 0.8399999999999999 0.0 8.1752
-0.08000000000000007 0.8799999999999999 0.0 8.1704
-0.08000000000000007 0.9199999999999999 0.0 8.1656
-0.08000000000000007 0.96 0.0 8.1608
-0.08000000000000007 1.0 0.0 8.155999999999999
-0.08000000000000007 1.04 0.0 8.1512
-0.08000000000000007 1.08 0.0 8.1464
-0.08000000000000007 1.12 0.0 8.141599999999999
-0.08000000000000007 1.1600000000000001 0.0 8.1368
-0.08000000000000007 1.2000000000000002 0.0 8.132000000000001
-0.08000000000000007 1.2400000000000002 0.0 8.1272
-0.08000000000000007 1.2800000000000002 0.0 8.1224
-0.08000000000000007 1.3200000000000003 0.0 8.1176
-0.08000000000000007 1.3599999999999999 0.0 8.1128
-0.08000000000000007 1.4 0.0 8.108
-0.08000000000000007 1.44 0.0 8.103200000000001
-0.08000000000000007 1.48 0.0 8.0984
-0.08000000000000007 1.52 0.0 8.093599999999999
-0.08000000000000007 1.56 0.0 8.088799999999999
-0.08000000000000007 1.6 0.0 8.084
-0.08000000000000007 1.6400000000000001 0.0 8.0792
-0.08000000000000007 1.6800000000000002 0.0 8.074399999999999
-0.08000000000000007 1.7200000000000002 0.0 8.069600000000001
-0.08000000000000007 1.7600000000000002 0.0 8.0648
-0.08000000000000007 1.8000000000000003 0.0 8.06
-0.08000000000000007 1.8399999999999999 0.0 8.0552
-0.08000000000000007 1.88 0.0 8.0504
-0.08000000000000007 1.92 0.0 8.0456
-0.08000000000000007 1.96 0.0 8.0408
-0.08000000000000007 2.0 0.0 8.036
-0.040000000000000036 -2.0 0.0 8.748
-0.040000000000000036 -1.96 0.0 8.7432
-0.040000000000000036 -1.92 0.0 8.738399999999999
-0.040000000000000036 -1.88 0.0 8.7336
-0.040000000000000036 -1.84 0.0 8.7288
-0.040000000000000036 -1.8 0.0 8.723999999999998
-0.040000000000000036 -1.76 0.0 8.719199999999999
-0.040000000000000036 -1.72 0.0 8.714399999999998
-0.040000000000000036 -1.68 0.0 8.7096
-0.040000000000000036 -1.6400000000000001 0.0 8.704799999999999
-0.040000000000000036 -1.6 0.0 8.7
-0.040000000000000036 -1.56 0.0 8.6952
-0.040000000000000036 -1.52 0.0 8.6904
-0.040000000000000036 -1.48 0.0 8.685599999999999
-0.040000000000000036 -1.44 0.0 8.6808
-0.040000000000000036 -1.4 0.0 8.675999999999998
-0.040000000000000036 -1.3599999999999999 0.0 8.671199999999999
-0.040000000000000036 -1.3199999999999998 0.0 8.6664
-0.040000000000000036 -1.28 0.0 8.661599999999998
-0.040000000000000036 -1.24 0.0 8.6568
-0.040000000000000036 -1.2 0.0 8.652
-0.040000000000000036 -1.1600000000000001 0.0 8.6472
-0.040000000000000036 -1.12 0.0 8.6424
-0.040000000000000036 -1.08 0.0 8.637599999999999
-0.040000000000000036 -1.04 0.0 8.6328
-0.040000000000000036 -1.0 0.0 8.628
-0.040000000000000036 -0.96 0.0 8.623199999999999
-0.040000000000000036 -0.9199999999999999 0.0 8.6184
-0.040000000000000036 -0.8799999999999999 0.0 8.613599999999998
-0.040000000000000036 -0.8400000000000001 0.0 8.608799999999999
-0.040000000000000036 -0.8 0.0 8.604
-0.040000000000000036 -0.76 0.0 8.599199999999998
-0.040000000000000036 -0.72 0.0 8.594399999999998
-0.040000000000000036 -0.6799999999999999 0.0 8.5896
-0.040000000000000036 -0.6399999999999999 0.0 8.5848
-0.040000000000000036 -0.5999999999999999 0.0 8.58
-0.040000000000000036 -0.56 0.0 8.575199999999999
-0.040000000000000036 -0.52 0.0 8.5704
-0.040000000000000036 -0.48 0.0 8.5656
-0.040000000000000036 -0.43999999999999995 0.0 8.560799999999999
-0.040000000000000036 -0.3999999999999999 0.0 8.556
-0.040000000000000036 -0.3599999999999999 0.0 8.551199999999998
-0.040000000000000036 -0.32000000000000006 0.0 8.546399999999998
-0.040000000000000036 -0.28 0.0 8.541599999999999
-0.040000000000000036 -0.24 0.0 8.5368
-0.040000000000000036 -0.19999999999999996 0.0 8.532
-0.040000000000000036 -0.15999999999999992 0.0 8.5272
-0.040000000000000036 -0.11999999999999988 0.0 8.5224
-0.040000000000000036 -0.08000000000000007 0.0 8.5176
-0.040000000000000036 -0.040000000000000036 0.0 8.512799999999999
-0.040000000000000036 0.0 0.0 8.508
-0.040000000000000036 0.040000000000000036 0.0 8.5032
-0.040000000000000036 0.08000000000000007 0.0 8.498399999999998
-0.040000000000000036 0.1200000000000001 0.0 8.493599999999999
-0.040000000000000036 0.16000000000000014 0.0 8.488799999999998
-0.040000000000000036 0.20000000000000018 0.0 8.483999999999998
-0.040000000000000036 0.2400000000000002 0.0 8.479199999999999
-0.040000000000000036 0.28000000000000025 0.0 8.4744
-0.040000000000000036 0.31999999999999984 0.0 8.4696
-0.040000000000000036 0.3599999999999999 0.0 8.4648
-0.040000000000000036 0.3999999999999999 0.0 8.459999999999999
-0.040000000000000036 0.43999999999999995 0.0 8.4552
-0.040000000000000036 0.48 0.0 8.450399999999998
-0.040000000000000036 0.52 0.0 8.445599999999999
-0.040000000000000036 0.56 0.0 8.4408
-0.040000000000000036 0.6000000000000001 0.0 8.435999999999998
-0.040000000000000036 0.6400000000000001 0.0 8.431199999999999
-0.040000000000000036 0.6800000000000002 0.0 8.426400000000001
-0.040000000000000036 0.7200000000000002 0.0 8.4216
-0.040000000000000036 0.7600000000000002 0.0 8.416799999999999
-0.040000000000000036 0.8000000000000003 0.0 8.411999999999999
-0.040000000000000036 0.8399999999999999 0.0 8.4072
-0.040000000000000036 0.8799999999999999 0.0 8.4024
-0.040000000000000036 0.9199999999999999 0.0 8.397599999999999
-0.040000000000000036 0.96 0.0 8.3928
-0.040000000000000036 1.0 0.0 8.387999999999998
-0.040000000000000036 1.04 0.0 8.383199999999999
-0.040000000000000036 1.08 0.0 8.3784
-0.040000000000000036 1.12 0.0 8.373599999999998
-0.040000000000000036 1.1600000000000001 0.0 8.368799999999998
-0.040000000000000036 1.2000000000000002 0.0 8.363999999999997
-0.040000000000000036 1.2400000000000002 0.0 8.3592
-0.040000000000000036 1.2800000000000002 0.0 8.3544
-0.040000000000000036 1.3200000000000003 0.0 8.349599999999999
-0.040000000000000036 1.3599999999999999 0.0 8.3448
-0.040000000000000036 1.4 0.0 8.34
-0.040000000000000036 1.44 0.0 8.3352
-0.040000000000000036 1.48 0.0 8.3304
-0.040000000000000036 1.52 0.0 8.325599999999998
-0.040000000000000036 1.56 0.0 8.320799999999998
-0.040000000000000036 1.6 0.0 8.315999999999999
-0.040000000000000036 1.6400000000000001 0.0 8.3112
-0.040000000000000036 1.6800000000000002 0.0 8.3064
-0.040000000000000036 1.7200000000000002 0.0 8.3016
-0.040000000000000036 1.7600000000000002 0.0 8.2968
-0.040000000000000036 1.8000000000000003 0.0 8.292
-0.040000000000000036 1.8399999999999999 0.0 8.287199999999999
-0.040000000000000036 1.88 0.0 8.282399999999999
-0.040000000000000036 1.92 0.0 8.2776
-0.040000000000000036 1.96 0.0 8.2728
-0.040000000000000036 2.0 0.0 8.267999999999999
0.0 -2.0 0.0 8.98
0.0 -1.96 0.0 8.9752
0.0 -1.92 0.0 8.9704
0.0 -1.88 0.0 8.965599999999998
0.0 -1.84 0.0 8.960799999999999
0.0 -1.8 0.0 8.956
0.0 -1.76 0.0 8.9512
0.0 -1.72 0.0 8.946399999999999
0.0 -1.68 0.0 8.941600000000001
0.0 -1.6400000000000001 0.0 8.936799999999998
0.0 -1.6 0.0 8.932
0.0 -1.56 0.0 8.927200000000001
0.0 -1.52 0.0 8.9224
0.0 -1.48 0.0 8.9176
0.0 -1.44 0.0 8.912799999999999
0.0 -1.4 0.0 8.908
0.0 -1.3599999999999999 0.0 8.9032
0.0 -1.3199999999999998 0.0 8.898399999999999
0.0 -1.28 0.0 8.8936
0.0 -1.24 0.0 8.8888
0.0 -1.2 0.0 8.884
0.0 -1.1600000000000001 0.0 8.8792
0.0 -1.12 0.0 8.874400000000001
0.0 -1.08 0.0 8.8696
0.0 -1.04 0.0 8.8648
0.0 -1.0 0.0 8.86
0.0 -0.96 0.0 8.8552
0.0 -0.9199999999999999 0.0 8.8504
0.0 -0.8799999999999999 0.0 8.8456
0.0 -0.8400000000000001 0.0 8.8408
0.0 -0.8 0.0 8.835999999999999
0.0 -0.76 0.0 8.831199999999999
0.0 -0.72 0.0 8.8264
0.0 -0.6799999999999999 0.0 8.8216
0.0 -0.6399999999999999 0.0 8.8168
0.0 -0.5999999999999999 0.0 8.812
0.0 -0.56 0.0 8.8072
0.0 -0.52 0.0 8.8024
0.0 -0.48 0.0 8.7976
0.0 -0.43999999999999995 0.0 8.7928
0.0 -0.3999999999999999 0.0 8.788
0.0 -0.3599999999999999 0.0 8.783199999999999
0.0 -0.32000000000000006 0.0 8.7784
0.0 -0.28 0.0 8.773599999999998
0.0 -0.24 0.0 8.7688
0.0 -0.19999999999999996 0.0 8.764
0.0 -0.15999999999999992 0.0 8.7592
0.0 -0.11999999999999988 0.0 8.7544
0.0 -0.08000000000000007 0.0 8.749600000000001
0.0 -0.040000000000000036 0.0 8.7448
0.0 0.0 0.0 8.74
0.0 0.040000000000000036 0.0 8.735199999999999
0.0 0.08000000000000007 0.0 8.7304
0.0 0.1200000000000001 0.0 8.7256
0.0 0.16000000000000014 0.0 8.720799999999999
0.0 0.20000000000000018 0.0 8.716
0.0 0.2400000000000002 0.0 8.7112
0.0 0.28000000000000025 0.0 8.7064
0.0 0.31999999999999984 0.0 8.701600000000001
0.0 0.3599999999999999 0.0 8.6968
0.0 0.3999999999999999 0.0 8.692
0.0 0.43999999999999995 0.0 8.6872
0.0 0.48 0.0 8.6824
0.0 0.52 0.0 8.6776
0.0 0.56 0.0 8.672799999999999
0.0 0.6000000000000001 0.0 8.668
0.0 0.6400000000000001 0.0 8.6632
0.0 0.6800000000000002 0.0 8.6584
0.0 0.7200000000000002 0.0 8.6536
0.0 0.7600000000000002 0.0 8.648800000000001
0.0 0.8000000000000003 0.0 8.644
0.0 0.8399999999999999 0.0 8.6392
0.0 0.8799999999999999 0.0 8.6344
0.0 0.9199999999999999 0.0 8.6296
0.0 0.96 0.0 8.6248
0.0 1.0 0.0 8.62
0.0 1.04 0.0 8.6152
0.0 1.08 0.0 8.610399999999998
0.0 1.12 0.0 8.605599999999999
0.0 1.1600000000000001 0.0 8.6008
0.0 1.2000000000000002 0.0 8.595999999999998
0.0 1.2400000000000002 0.0 8.5912
0.0 1.2800000000000002 0.0 8.586400000000001
0.0 1.3200000000000003 0.0 8.5816
0.0 1.3599999999999999 0.0 8.5768
0.0 1.4 0.0 8.572
0.0 1.44 0.0 8.5672
0.0 1.48 0.0 8.5624
0.0 1.52 0.0 8.557599999999999
0.0 1.56 0.0 8.5528
0.0 1.6 0.0 8.547999999999998
0.0 1.6400000000000001 0.0 8.5432
0.0 1.6800000000000002 0.0 8.538400000000001
0.0 1.7200000000000002 0.0 8.5336
0.0 1.7600000000000002 0.0 8.5288
0.0 1.8000000000000003 0.0 8.524000000000001
0.0 1.8399999999999999 0.0 8.519200000000001
0.0 1.88 0.0 8.5144
0.0 1.92 0.0 8.509599999999999
0.0 1.96 0.0 8.5048
0.0 2.0 0.0 8.5
0.040000000000000036 -2.0 0.0 9.212
0.040000000000000036 -1.96 0.0 9.2072
0.040000000000000036 -1.92 0.0 9.2024
0.040000000000000036 -1.88 0.0 9.1976
0.040000000000000036 -1.84 0.0 9.1928
0.040000000000000036 -1.8 0.0 9.188
0.040000000000000036 -1.76 0.0 9.1832
0.040000000000000036 -1.72 0.0 9.1784
0.040000000000000036 -1.68 0.0 9.1736
0.040000000000000036 -1.6400000000000001 0.0 9.1688
0.040000000000000036 -1.6 0.0 9.164000000000001
0.040000000000000036 -1.56 0.0 9.1592
0.040000000000000036 -1.52 0.0 9.1544
0.040000000000000036 -1.48 0.0 9.1496
0.040000000000000036 -1.44 0.0 9.1448
0.040000000000000036 -1.4 0.0 9.14
0.040000000000000036 -1.3599999999999999 0.0 9.1352
0.040000000000000036 -1.3199999999999998 0.0 9.1304
0.040000000000000036 -1.28 0.0 9.1256
0.040000000000000036 -1.24 0.0 9.120800000000001
0.040000000000000036 -1.2 0.0 9.116000000000001
0.040000000000000036 -1.1600000000000001 0.0 9.111200000000002
0.040000000000000036 -1.12 0.0 9.1064
0.040000000000000036 -1.08 0.0 9.101600000000001
0.040000000000000036 -1.04 0.0 9.0968
0.040000000000000036 -1.0 0.0 9.092
0.040000000000000036 -0.96 0.0 9.087200000000001
0.040000000000000036 -0.9199999999999999 0.0 9.0824
0.040000000000000036 -0.8799999999999999 0.0 9.0776
0.040000000000000036 -0.8400000000000001 0.0 9.0728
0.040000000000000036 -0.8 0.0 9.068
0.040000000000000036 -0.76 0.0 9.0632
0.040000000000000036 -0.72 0.0 9.058399999999999
0.040000000000000036 -0.6799999999999999 0.0 9.053600000000001
0.040000000000000036 -0.6399999999999999 0.0 9.0488
0.040000000000000036 -0.5999999999999999 0.0 9.044
0.040000000000000036 -0.56 0.0 9.039200000000001
0.040000000000000036 -0.52 0.0 9.034400000000002
0.040000000000000036 -0.48 0.0 9.0296
0.040000000000000036 -0.43999999999999995 0.0 9.0248
0.040000000000000036 -0.3999999999999999 0.0 9.02
0.040000000000000036 -0.3599999999999999 0.0 9.0152
0.040000000000000036 -0.32000000000000006 0.0 9.0104
0.040000000000000036 -0.28 0.0 9.0056
0.040000000000000036 -0.24 0.0 9.000800000000002
0.040000000000000036 -0.19999999999999996 0.0 8.996000000000002
0.040000000000000036 -0.15999999999999992 0.0 8.991200000000001
0.040000000000000036 -0.11999999999999988 0.0 8.9864
0.040000000000000036 -0.08000000000000007 0.0 8.9816
0.040000000000000036 -0.040000000000000036 0.0 8.9768
0.040000000000000036 0.0 0.0 8.972000000000001
0.040000000000000036 0.040000000000000036 0.0 8.9672
0.040000000000000036 0.08000000000000007 0.0 8.9624
0.040000000000000036 0.1200000000000001 0.0 8.9576
0.040000000000000036 0.16000000000000014 0.0 8.9528
0.040000000000000036 0.20000000000000018 0.0 8.948
0.040000000000000036 0.2400000000000002 0.0 8.943200000000001
0.040000000000000036 0.28000000000000025 0.0 8.938400000000001
0.040000000000000036 0.31999999999999984 0.0 8.933600000000002
0.040000000000000036 0.3599999999999999 0.0 8.9288
0.040000000000000036 0.3999999999999999 0.0 8.924000000000001
0.040000000000000036 0.43999999999999995 0.0 8.9192
0.040000000000000036 0.48 0.0 8.9144
0.040000000000000036 0.52 0.0 8.909600000000001
0.040000000000000036 0.56 0.0 8.9048
0.040000000000000036 0.6000000000000001 0.0 8.9
0.040000000000000036 0.6400000000000001 0.0 8.895199999999999
0.040000000000000036 0.6800000000000002 0.0 8.890400000000001
0.040000000000000036 0.7200000000000002 0.0 8.8856
0.040000000000000036 0.7600000000000002 0.0 8.8808
0.040000000000000036 0.8000000000000003 0.0 8.876000000000001
0.040000000000000036 0.8399999999999999 0.0 8.871200000000002
0.040000000000000036 0.8799999999999999 0.0 8.8664
0.040000000000000036 0.9199999999999999 0.0 8.861600000000001
0.040000000000000036 0.96 0.0 8.8568
0.040000000000000036 1.0 0.0 8.852
0.040000000000000036 1.04 0.0 8.8472
0.040000000000000036 1.08 0.0 8.8424
0.040000000000000036 1.12 0.0 8.8376
0.040000000000000036 1.1600000000000001 0.0 8.832799999999999
0.040000000000000036 1.2000000000000002 0.0 8.828
0.040000000000000036 1.2400000000000002 0.0 8.8232
0.040000000000000036 1.2800000000000002 0.0 8.8184
0.040000000000000036 1.3200000000000003 0.0 8.813600000000001
0.040000000000000036 1.3599999999999999 0.0 8.808800000000002
0.040000000000000036 1.4 0.0 8.804
0.040000000000000036 1.44 0.0 8.7992
0.040000000000000036 1.48 0.0 8.7944
0.040000000000000036 1.52 0.0 8.7896
0.040000000000000036 1.56 0.0 8.7848
0.040000000000000036 1.6 0.0 8.78
0.040000000000000036 1.6400000000000001 0.0 8.775200000000002
0.040000000000000036 1.6800000000000002 0.0 8.770400000000002
0.040000000000000036 1.7200000000000002 0.0 8.765600000000001
0.040000000000000036 1.7600000000000002 0.0 8.7608
0.040000000000000036 1.8000000000000003 0.0 8.756
0.040000000000000036 1.8399999999999999 0.0 8.7512
0.040000000000000036 1.88 0.0 8.746400000000001
0.040000000000000036 1.92 0.0 8.7416
0.040000000000000036 1.96 0.0 8.7368
0.040000000000000036 2.0 0.0 8.732
0.08000000000000007 -2.0 0.0 9.443999999999999
0.08000000000000007 -1.96 0.0 9.4392
0.08000000000000007 -1.92 0.0 9.4344
0.08000000000000007 -1.88 0.0 9.429599999999999
0.08000000000000007 -1.84 0.0 9.4248
0.08000000000000007 -1.8 0.0 9.42
0.08000000000000007 -1.76 0.0 9.415199999999999
0.08000000000000007 -1.72 0.0 9.410400000000001
0.08000000000000007 -1.68 0.0 9.4056
0.08000000000000007 -1.6400000000000001 0.0 9.4008
0.08000000000000007 -1.6 0.0 9.396
0.08000000000000007 -1.56 0.0 9.3912
0.08000000000000007 -1.52 0.0 9.3864
0.08000000000000007 -1.48 0.0 9.381599999999999
0.08000000000000007 -1.44 0.0 9.3768
0.08000000000000007 -1.4 0.0 9.372
0.08000000000000007 -1.3599999999999999 0.0 9.367199999999999
0.08000000000000007 -1.3199999999999998 0.0 9.3624
0.08000000000000007 -1.28 0.0 9.3576
0.08000000000000007 -1.24 0.0 9.352799999999998
0.08000000000000007 -1.2 0.0 9.347999999999999
0.08000000000000007 -1.1600000000000001 0.0 9.343200000000001
0.08000000000000007 -1.12 0.0 9.3384
0.08000000000000007 -1.08 0.0 9.3336
0.08000000000000007 -1.04 0.0 9.3288
0.08000000000000007 -1.0 0.0 9.324
0.08000000000000007 -0.96 0.0 9.3192
0.08000000000000007 -0.9199999999999999 0.0 9.3144
0.08000000000000007 -0.8799999999999999 0.0 9.3096
0.08000000000000007 -0.8400000000000001 0.0 9.3048
0.08000000000000007 -0.8 0.0 9.299999999999999
0.08000000000000007 -0.76 0.0 9.2952
0.08000000000000007 -0.72 0.0 9.2904
0.08000000000000007 -0.6799999999999999 0.0 9.2856
0.08000000000000007 -0.6399999999999999 0.0 9.2808
0.08000000000000007 -0.5999999999999999 0.0 9.276
0.08000000000000007 -0.56 0.0 9.2712
0.08000000000000007 -0.52 0.0 9.2664
0.08000000000000007 -0.48 0.0 9.2616
0.08000000000000007 -0.43999999999999995 0.0 9.2568
0.08000000000000007 -0.3999999999999999 0.0 9.251999999999999
0.08000000000000007 -0.3599999999999999 0.0 9.2472
0.08000000000000007 -0.32000000000000006 0.0 9.2424
0.08000000000000007 -0.28 0.0 9.237599999999999
0.08000000000000007 -0.24 0.0 9.232800000000001
